# Energy	Flux
# keV	photon/(s*keV*arcmin**2)
6.744999999999999885e-01	3.839411399698608451e-04
6.754999999999999893e-01	3.838879531956387045e-04
6.764999999999999902e-01	3.838383122063647175e-04
6.774999999999999911e-01	3.837851254321425769e-04
6.784999999999999920e-01	3.837354844428685898e-04
6.794999999999999929e-01	3.836858434535945486e-04
6.804999999999999938e-01	3.836326566793724080e-04
6.814999999999999947e-01	3.835865614750465745e-04
6.824999999999999956e-01	3.835369204857725874e-04
6.834999999999999964e-01	3.834872794964985462e-04
6.844999999999999973e-01	3.834411842921727127e-04
6.854999999999999982e-01	3.833950890878468792e-04
6.864999999999999991e-01	3.833489938835209915e-04
6.875000000000000000e-01	3.833028986791951580e-04
6.885000000000000009e-01	3.832568034748692703e-04
6.895000000000000018e-01	3.832107082705434368e-04
6.905000000000000027e-01	3.831681588511657568e-04
6.915000000000000036e-01	3.831220636468398149e-04
6.925000000000000044e-01	3.830795142274621349e-04
6.935000000000000053e-01	3.830369648080844008e-04
6.945000000000000062e-01	3.829944153887067208e-04
6.955000000000000071e-01	3.829554117542771402e-04
6.965000000000000080e-01	3.829128623348994061e-04
6.975000000000000089e-01	3.828738587004698797e-04
6.985000000000000098e-01	3.828313092810920913e-04
6.995000000000000107e-01	3.827923056466625649e-04
7.005000000000000115e-01	3.827533020122329843e-04
7.015000000000000124e-01	3.827142983778034037e-04
7.025000000000000133e-01	3.826788405283219766e-04
7.035000000000000142e-01	3.826398368938923960e-04
7.045000000000000151e-01	3.826043790444109689e-04
7.055000000000000160e-01	3.825653754099814425e-04
7.065000000000000169e-01	3.825299175605000154e-04
7.075000000000000178e-01	3.824944597110185342e-04
7.085000000000000187e-01	3.824590018615371071e-04
7.095000000000000195e-01	3.824270897970038878e-04
7.105000000000000204e-01	3.823916319475224065e-04
7.115000000000000213e-01	3.823597198829891330e-04
7.125000000000000222e-01	3.823242620335077059e-04
7.135000000000000231e-01	3.822923499689743782e-04
7.145000000000000240e-01	3.822604379044411047e-04
7.155000000000000249e-01	3.822285258399078312e-04
7.165000000000000258e-01	3.821966137753745577e-04
7.175000000000000266e-01	3.821682474957894377e-04
7.185000000000000275e-01	3.821363354312561642e-04
7.195000000000000284e-01	3.821079691516709900e-04
7.205000000000000293e-01	3.820760570871377165e-04
7.215000000000000302e-01	3.820476908075525423e-04
7.225000000000000311e-01	3.820193245279674223e-04
7.235000000000000320e-01	3.819909582483822482e-04
7.245000000000000329e-01	3.819661377537452818e-04
7.255000000000000338e-01	3.819377714741601618e-04
7.265000000000000346e-01	3.819094051945749876e-04
7.275000000000000355e-01	3.818845846999380212e-04
7.285000000000000364e-01	3.818597642053009463e-04
7.295000000000000373e-01	3.818313979257158264e-04
7.305000000000000382e-01	3.818065774310788058e-04
7.315000000000000391e-01	3.817817569364418393e-04
7.325000000000000400e-01	3.817604822267529723e-04
7.335000000000000409e-01	3.817356617321160058e-04
7.345000000000000417e-01	3.817108412374789852e-04
7.355000000000000426e-01	3.816895665277901181e-04
7.365000000000000435e-01	3.816682918181012510e-04
7.375000000000000444e-01	3.816434713234642846e-04
7.385000000000000453e-01	3.816221966137754175e-04
7.395000000000000462e-01	3.816009219040865505e-04
7.405000000000000471e-01	3.815796471943976834e-04
7.415000000000000480e-01	3.815619182696569698e-04
7.425000000000000488e-01	3.815406435599681570e-04
7.435000000000000497e-01	3.815193688502792357e-04
7.445000000000000506e-01	3.815016399255385222e-04
7.455000000000000515e-01	3.814839110007978628e-04
7.465000000000000524e-01	3.814626362911089415e-04
7.475000000000000533e-01	3.814449073663682822e-04
7.485000000000000542e-01	3.814271784416275687e-04
7.495000000000000551e-01	3.814129953018349545e-04
7.504999999999999449e-01	3.813917205921461416e-04
7.514999999999999458e-01	3.813775374523535274e-04
7.524999999999999467e-01	3.813598085276128139e-04
7.534999999999999476e-01	3.813456253878202539e-04
7.544999999999999485e-01	3.813278964630795404e-04
7.554999999999999494e-01	3.813137133232869804e-04
7.564999999999999503e-01	3.812995301834944204e-04
7.574999999999999512e-01	3.812853470437018604e-04
7.584999999999999520e-01	3.812711639039092462e-04
7.594999999999999529e-01	3.812569807641166863e-04
7.604999999999999538e-01	3.812427976243241263e-04
7.614999999999999547e-01	3.812286144845315663e-04
7.624999999999999556e-01	3.812179771296871056e-04
7.634999999999999565e-01	3.812037939898945457e-04
7.644999999999999574e-01	3.811931566350501392e-04
7.654999999999999583e-01	3.811825192802056786e-04
7.664999999999999591e-01	3.811718819253612721e-04
7.674999999999999600e-01	3.811576987855686579e-04
7.684999999999999609e-01	3.811470614307242515e-04
7.694999999999999618e-01	3.811399698608279986e-04
7.704999999999999627e-01	3.811293325059835380e-04
7.714999999999999636e-01	3.811186951511390773e-04
7.724999999999999645e-01	3.811080577962946709e-04
7.734999999999999654e-01	3.811009662263984180e-04
7.744999999999999662e-01	3.810903288715539574e-04
7.754999999999999671e-01	3.810832373016577045e-04
7.764999999999999680e-01	3.810761457317613974e-04
7.774999999999999689e-01	3.810690541618650903e-04
7.784999999999999698e-01	3.810619625919688374e-04
7.794999999999999707e-01	3.810548710220725303e-04
7.804999999999999716e-01	3.810477794521762774e-04
7.814999999999999725e-01	3.810406878822799703e-04
7.824999999999999734e-01	3.810335963123836632e-04
7.834999999999999742e-01	3.810265047424874103e-04
7.844999999999999751e-01	3.810229589575392568e-04
7.854999999999999760e-01	3.810158673876429497e-04
7.864999999999999769e-01	3.810123216026947961e-04
7.874999999999999778e-01	3.810087758177466426e-04
7.884999999999999787e-01	3.810016842478504439e-04
7.894999999999999796e-01	3.809981384629022904e-04
7.904999999999999805e-01	3.809945926779541368e-04
7.914999999999999813e-01	3.809910468930059833e-04
7.924999999999999822e-01	3.809875011080578297e-04
7.934999999999999831e-01	3.809875011080578297e-04
7.944999999999999840e-01	3.809839553231096762e-04
7.954999999999999849e-01	3.809804095381615226e-04
7.964999999999999858e-01	3.809804095381615226e-04
7.974999999999999867e-01	3.809768637532133691e-04
7.984999999999999876e-01	3.809768637532133691e-04
7.994999999999999885e-01	3.809733179682652697e-04
8.004999999999999893e-01	3.809733179682652697e-04
8.014999999999999902e-01	3.809733179682652697e-04
8.024999999999999911e-01	3.809733179682652697e-04
8.034999999999999920e-01	3.809733179682652697e-04
8.044999999999999929e-01	3.809733179682652697e-04
8.054999999999999938e-01	3.809733179682652697e-04
8.064999999999999947e-01	3.809733179682652697e-04
8.074999999999999956e-01	3.809733179682652697e-04
8.084999999999999964e-01	3.809768637532133691e-04
8.094999999999999973e-01	3.809768637532133691e-04
8.104999999999999982e-01	3.809768637532133691e-04
8.114999999999999991e-01	3.809804095381615226e-04
8.125000000000000000e-01	3.809839553231096762e-04
8.135000000000000009e-01	3.809839553231096762e-04
8.145000000000000018e-01	3.809875011080578297e-04
8.155000000000000027e-01	3.809910468930059833e-04
8.165000000000000036e-01	3.809945926779541368e-04
8.175000000000000044e-01	3.809981384629022904e-04
8.185000000000000053e-01	3.810016842478504439e-04
8.195000000000000062e-01	3.810052300327985433e-04
8.205000000000000071e-01	3.810087758177466426e-04
8.215000000000000080e-01	3.810123216026947961e-04
8.225000000000000089e-01	3.810194131725911032e-04
8.235000000000000098e-01	3.810229589575392568e-04
8.245000000000000107e-01	3.810265047424874103e-04
8.255000000000000115e-01	3.810335963123836632e-04
8.265000000000000124e-01	3.810371420973318168e-04
8.275000000000000133e-01	3.810442336672281239e-04
8.285000000000000142e-01	3.810513252371244310e-04
8.295000000000000151e-01	3.810548710220725303e-04
8.305000000000000160e-01	3.810619625919688374e-04
8.315000000000000169e-01	3.810690541618650903e-04
8.325000000000000178e-01	3.810761457317613974e-04
8.335000000000000187e-01	3.810832373016577045e-04
8.345000000000000195e-01	3.810903288715539574e-04
8.355000000000000204e-01	3.810974204414502645e-04
8.365000000000000213e-01	3.811045120113465173e-04
8.375000000000000222e-01	3.811151493661909780e-04
8.385000000000000231e-01	3.811222409360872309e-04
8.395000000000000240e-01	3.811293325059835380e-04
8.405000000000000249e-01	3.811399698608279986e-04
8.415000000000000258e-01	3.811470614307242515e-04
8.425000000000000266e-01	3.811576987855686579e-04
8.435000000000000275e-01	3.811647903554649650e-04
8.445000000000000284e-01	3.811754277103093715e-04
8.455000000000000293e-01	3.811860650651538321e-04
8.465000000000000302e-01	3.811931566350501392e-04
8.475000000000000311e-01	3.812037939898945457e-04
8.485000000000000320e-01	3.812144313447389521e-04
8.495000000000000329e-01	3.812250686995834127e-04
8.505000000000000338e-01	3.812357060544278192e-04
8.515000000000000346e-01	3.812463434092722798e-04
8.525000000000000355e-01	3.812569807641166863e-04
8.535000000000000364e-01	3.812676181189610927e-04
8.545000000000000373e-01	3.812818012587537069e-04
8.555000000000000382e-01	3.812924386135981133e-04
8.565000000000000391e-01	3.813030759684425198e-04
8.575000000000000400e-01	3.813137133232869804e-04
8.585000000000000409e-01	3.813278964630795404e-04
8.595000000000000417e-01	3.813385338179240010e-04
8.605000000000000426e-01	3.813527169577165068e-04
8.615000000000000435e-01	3.813633543125609674e-04
8.625000000000000444e-01	3.813775374523535274e-04
8.635000000000000453e-01	3.813917205921461416e-04
8.645000000000000462e-01	3.814023579469905481e-04
8.655000000000000471e-01	3.814165410867831080e-04
8.665000000000000480e-01	3.814307242265757222e-04
8.675000000000000488e-01	3.814449073663682822e-04
8.685000000000000497e-01	3.814590905061608422e-04
8.695000000000000506e-01	3.814732736459534022e-04
8.705000000000000515e-01	3.814874567857460164e-04
8.715000000000000524e-01	3.815016399255385222e-04
8.725000000000000533e-01	3.815158230653311363e-04
8.735000000000000542e-01	3.815300062051236963e-04
8.745000000000000551e-01	3.815441893449163105e-04
8.754999999999999449e-01	3.815583724847088163e-04
8.764999999999999458e-01	3.815725556245014305e-04
8.774999999999999467e-01	3.815902845492421440e-04
8.784999999999999476e-01	3.816044676890346498e-04
8.794999999999999485e-01	3.816186508288272640e-04
8.804999999999999494e-01	3.816363797535679775e-04
8.814999999999999503e-01	3.816505628933605375e-04
8.824999999999999512e-01	3.816682918181012510e-04
8.834999999999999520e-01	3.816824749578938652e-04
8.844999999999999529e-01	3.817002038826345246e-04
8.854999999999999538e-01	3.817179328073752381e-04
8.864999999999999547e-01	3.817321159471678523e-04
8.874999999999999556e-01	3.817498448719085116e-04
8.884999999999999565e-01	3.817675737966492793e-04
8.894999999999999574e-01	3.817853027213899929e-04
8.904999999999999583e-01	3.818030316461306522e-04
8.914999999999999591e-01	3.818172147859232664e-04
8.924999999999999600e-01	3.818349437106639799e-04
8.934999999999999609e-01	3.818526726354046935e-04
8.944999999999999618e-01	3.818704015601454070e-04
8.954999999999999627e-01	3.818881304848861205e-04
8.964999999999999636e-01	3.819058594096268341e-04
8.974999999999999645e-01	3.819271341193157011e-04
8.984999999999999654e-01	3.819448630440564147e-04
8.994999999999999662e-01	3.819625919687971282e-04
9.004999999999999671e-01	3.819803208935378417e-04
9.014999999999999680e-01	3.819980498182785553e-04
9.024999999999999689e-01	3.820193245279674223e-04
9.034999999999999698e-01	3.820370534527081359e-04
9.044999999999999707e-01	3.820547823774488494e-04
9.054999999999999716e-01	3.820760570871377165e-04
9.064999999999999725e-01	3.820937860118783758e-04
9.074999999999999734e-01	3.821150607215672971e-04
9.084999999999999742e-01	3.821327896463080106e-04
9.094999999999999751e-01	3.821540643559968235e-04
9.104999999999999760e-01	3.821717932807375370e-04
9.114999999999999769e-01	3.821930679904264041e-04
9.124999999999999778e-01	3.822143427001152712e-04
9.134999999999999787e-01	3.822320716248559847e-04
9.144999999999999796e-01	3.822533463345448518e-04
9.154999999999999805e-01	3.822746210442337189e-04
9.164999999999999813e-01	3.822958957539225318e-04
9.174999999999999822e-01	3.823136246786632995e-04
9.184999999999999831e-01	3.823348993883521124e-04
9.194999999999999840e-01	3.823561740980409795e-04
9.204999999999999849e-01	3.823774488077298465e-04
9.214999999999999858e-01	3.823987235174187136e-04
9.224999999999999867e-01	3.824199982271075807e-04
9.234999999999999876e-01	3.824412729367963936e-04
9.244999999999999885e-01	3.824625476464852607e-04
9.254999999999999893e-01	3.824838223561741277e-04
9.264999999999999902e-01	3.825050970658629948e-04
9.274999999999999911e-01	3.825263717755518619e-04
9.284999999999999920e-01	3.825511922701888283e-04
9.294999999999999929e-01	3.825724669798776954e-04
9.304999999999999938e-01	3.825937416895665625e-04
9.314999999999999947e-01	3.826150163992554296e-04
9.324999999999999956e-01	3.826362911089442424e-04
9.334999999999999964e-01	3.826611116035812631e-04
9.344999999999999973e-01	3.826823863132701301e-04
9.354999999999999982e-01	3.827036610229589972e-04
9.364999999999999991e-01	3.827284815175959636e-04
9.375000000000000000e-01	3.827497562272848307e-04
9.385000000000000009e-01	3.827710309369736978e-04
9.395000000000000018e-01	3.827958514316107184e-04
9.405000000000000027e-01	3.828171261412995855e-04
9.415000000000000036e-01	3.828419466359365519e-04
9.425000000000000044e-01	3.828632213456254190e-04
9.435000000000000053e-01	3.828880418402623854e-04
9.445000000000000062e-01	3.829093165499513067e-04
9.455000000000000071e-01	3.829341370445882731e-04
9.465000000000000080e-01	3.829589575392252938e-04
9.475000000000000089e-01	3.829802322489141066e-04
9.485000000000000098e-01	3.830050527435511273e-04
9.495000000000000107e-01	3.830263274532399943e-04
9.505000000000000115e-01	3.830511479478770150e-04
9.515000000000000124e-01	3.830759684425139814e-04
9.525000000000000133e-01	3.831007889371510020e-04
9.535000000000000142e-01	3.831220636468398149e-04
9.545000000000000151e-01	3.831468841414768355e-04
9.555000000000000160e-01	3.831717046361138019e-04
9.565000000000000169e-01	3.831965251307508768e-04
9.575000000000000178e-01	3.832213456253878432e-04
9.585000000000000187e-01	3.832461661200248638e-04
9.595000000000000195e-01	3.832674408297137309e-04
9.605000000000000204e-01	3.832922613243506973e-04
9.615000000000000213e-01	3.833170818189877180e-04
9.625000000000000222e-01	3.833419023136246844e-04
9.635000000000000231e-01	3.833667228082617592e-04
9.645000000000000240e-01	3.833915433028987256e-04
9.655000000000000249e-01	3.834163637975357463e-04
9.665000000000000258e-01	3.834411842921727127e-04
9.675000000000000266e-01	3.834660047868096791e-04
9.685000000000000275e-01	3.834908252814466997e-04
9.695000000000000284e-01	3.835191915610318197e-04
9.705000000000000293e-01	3.835440120556688403e-04
9.715000000000000302e-01	3.835688325503058610e-04
9.725000000000000311e-01	3.835936530449428816e-04
9.735000000000000320e-01	3.836184735395798480e-04
9.745000000000000329e-01	3.836432940342168686e-04
9.755000000000000338e-01	3.836681145288538351e-04
9.765000000000000346e-01	3.836964808084390092e-04
9.775000000000000355e-01	3.837213013030759757e-04
9.785000000000000364e-01	3.837461217977129963e-04
9.795000000000000373e-01	3.837709422923499627e-04
9.805000000000000382e-01	3.837993085719351369e-04
9.815000000000000391e-01	3.838241290665721575e-04
9.825000000000000400e-01	3.838489495612091781e-04
9.835000000000000409e-01	3.838773158407942981e-04
9.845000000000000417e-01	3.839021363354313187e-04
9.855000000000000426e-01	3.839269568300682852e-04
9.865000000000000435e-01	3.839553231096534593e-04
9.875000000000000444e-01	3.839801436042904258e-04
9.885000000000000453e-01	3.840049640989274464e-04
9.895000000000000462e-01	3.840333303785125663e-04
9.905000000000000471e-01	3.840581508731495328e-04
9.915000000000000480e-01	3.840865171527347069e-04
9.925000000000000488e-01	3.841113376473716734e-04
9.935000000000000497e-01	3.841397039269568475e-04
9.945000000000000506e-01	3.841645244215938682e-04
9.955000000000000515e-01	3.841928907011790423e-04
9.965000000000000524e-01	3.842177111958160088e-04
9.975000000000000533e-01	3.842460774754011829e-04
9.985000000000000542e-01	3.842708979700381494e-04
9.995000000000000551e-01	3.842992642496233235e-04
