# Energy	Flux
# keV	photon/(cm**2*s*keV*arcmin**2)
 3.5485  2.9980e-4
 3.5495  2.9980e-4
 3.5505  2.9980e-4
 3.5515  2.9980e-4
 3.5525  2.9980e-4
 3.5535  2.9980e-4
 3.5545  2.9980e-4
 3.5555  2.9980e-4
 3.5565  2.9980e-4
 3.5575  2.9980e-4
 3.5585  2.9980e-4
 3.5595  2.9980e-4
 3.5605  2.9980e-4
 3.5615  2.9980e-4
 3.5625  2.9980e-4
 3.5635  2.9980e-4
 3.5645  2.9980e-4
 3.5655  2.9980e-4
 3.5665  2.9980e-4
 3.5675  2.9980e-4
 3.5685  2.9980e-4
 3.5695  2.9980e-4
 3.5705  2.9980e-4
 3.5715  2.9980e-4
 3.5725  2.9980e-4
 3.5735  2.9980e-4
 3.5745  2.9980e-4
 3.5755  2.9980e-4
 3.5765  2.9980e-4
 3.5775  2.9980e-4
 3.5785  2.9980e-4
 3.5795  2.9980e-4
 3.5805  2.9980e-4
 3.5815  2.9980e-4
 3.5825  2.9980e-4
 3.5835  2.9980e-4
 3.5845  2.9980e-4
 3.5855  2.9980e-4
 3.5865  2.9980e-4
 3.5875  2.9980e-4
 3.5885  2.9980e-4
 3.5895  2.9980e-4
 3.5905  2.9980e-4
 3.5915  2.9980e-4
 3.5925  2.9980e-4
 3.5935  2.9980e-4
 3.5945  2.9980e-4
 3.5955  2.9980e-4
 3.5965  2.9980e-4
 3.5975  2.9980e-4
 3.5985  2.9980e-4
 3.5995  2.9980e-4
 3.6005  2.9980e-4
 3.6015  2.9980e-4
 3.6025  2.9980e-4
 3.6035  2.9980e-4
 3.6045  2.9980e-4
 3.6055  2.9980e-4
 3.6065  2.9980e-4
 3.6075  2.9980e-4
 3.6085  2.9980e-4
 3.6095  2.9980e-4
 3.6105  2.9980e-4
 3.6115  2.9980e-4
 3.6125  2.9980e-4
 3.6135  2.9980e-4
 3.6145  2.9980e-4
 3.6155  2.9980e-4
 3.6165  2.9980e-4
 3.6175  2.9980e-4
 3.6185  2.9980e-4
 3.6195  2.9980e-4
 3.6205  2.9980e-4
 3.6215  2.9980e-4
 3.6225  2.9980e-4
 3.6235  2.9980e-4
 3.6245  2.9980e-4
 3.6255  2.9980e-4
 3.6265  2.9980e-4
 3.6275  2.9980e-4
 3.6285  2.9980e-4
 3.6295  2.9980e-4
 3.6305  2.9980e-4
 3.6315  2.9980e-4
 3.6325  2.9980e-4
 3.6335  2.9980e-4
 3.6345  2.9980e-4
 3.6355  2.9980e-4
 3.6365  2.9980e-4
 3.6375  2.9980e-4
 3.6385  2.9980e-4
 3.6395  2.9980e-4
 3.6405  2.9980e-4
 3.6415  2.9980e-4
 3.6425  2.9980e-4
 3.6435  2.9980e-4
 3.6445  2.9980e-4
 3.6455  2.9980e-4
 3.6465  2.9980e-4
 3.6475  2.9980e-4
 3.6485  2.9980e-4
 3.6495  2.9980e-4
 3.6505  2.9980e-4
 3.6515  2.9980e-4
 3.6525  2.9980e-4
 3.6535  2.9980e-4
 3.6545  2.9980e-4
 3.6555  2.9980e-4
 3.6565  2.9980e-4
 3.6575  2.9980e-4
 3.6585  2.9980e-4
 3.6595  2.9980e-4
 3.6605  2.9980e-4
 3.6615  2.9980e-4
 3.6625  2.9980e-4
 3.6635  2.9980e-4
 3.6645  2.9980e-4
 3.6655  2.9980e-4
 3.6665  2.9980e-4
 3.6675  2.9980e-4
 3.6685  2.9980e-4
 3.6695  2.9980e-4
 3.6705  2.9980e-4
 3.6715  2.9980e-4
 3.6725  2.9980e-4
 3.6735  2.9980e-4
 3.6745  2.9980e-4
 3.6755  2.9980e-4
 3.6765  2.9980e-4
 3.6775  2.9980e-4
 3.6785  2.9980e-4
 3.6795  2.9980e-4
 3.6805  2.9980e-4
 3.6815  2.9980e-4
 3.6825  2.9980e-4
 3.6835  2.9980e-4
 3.6845  2.9980e-4
 3.6855  2.9980e-4
 3.6865  2.9980e-4
 3.6875  2.9980e-4
 3.6885  2.9980e-4
 3.6895  2.9980e-4
 3.6905  2.9980e-4
 3.6915  2.9980e-4
 3.6925  2.9980e-4
 3.6935  2.9980e-4
 3.6945  2.9980e-4
 3.6955  2.9980e-4
 3.6965  2.9980e-4
 3.6975  2.9980e-4
 3.6985  2.9980e-4
 3.6995  2.9980e-4
 3.7005  2.9980e-4
 3.7015  2.9980e-4
 3.7025  2.9980e-4
 3.7035  2.9980e-4
 3.7045  2.9980e-4
 3.7055  2.9980e-4
 3.7065  2.9980e-4
 3.7075  2.9980e-4
 3.7085  2.9980e-4
 3.7095  2.9980e-4
 3.7105  2.9980e-4
 3.7115  2.9980e-4
 3.7125  2.9980e-4
 3.7135  2.9980e-4
 3.7145  2.9980e-4
 3.7155  2.9980e-4
 3.7165  2.9980e-4
 3.7175  2.9980e-4
 3.7185  2.9980e-4
 3.7195  2.9980e-4
 3.7205  2.9980e-4
 3.7215  2.9980e-4
 3.7225  2.9980e-4
 3.7235  2.9980e-4
 3.7245  2.9980e-4
 3.7255  2.9980e-4
 3.7265  2.9980e-4
 3.7275  2.9980e-4
 3.7285  2.9980e-4
 3.7295  2.9980e-4
 3.7305  2.9980e-4
 3.7315  2.9980e-4
 3.7325  2.9980e-4
 3.7335  2.9980e-4
 3.7345  2.9980e-4
 3.7355  2.9980e-4
 3.7365  2.9980e-4
 3.7375  2.9980e-4
 3.7385  2.9980e-4
 3.7395  2.9980e-4
 3.7405  2.9980e-4
 3.7415  2.9980e-4
 3.7425  2.9980e-4
 3.7435  2.9980e-4
 3.7445  2.9980e-4
 3.7455  2.9980e-4
 3.7465  2.9980e-4
 3.7475  2.9980e-4
 3.7485  2.9980e-4
 3.7495  2.9980e-4
 3.7505  2.9980e-4
 3.7515  2.9980e-4
 3.7525  2.9980e-4
 3.7535  2.9980e-4
 3.7545  2.9980e-4
 3.7555  2.9980e-4
 3.7565  2.9980e-4
 3.7575  2.9980e-4
 3.7585  2.9980e-4
 3.7595  2.9980e-4
 3.7605  2.9980e-4
 3.7615  2.9980e-4
 3.7625  2.9980e-4
 3.7635  2.9980e-4
 3.7645  2.9980e-4
 3.7655  2.9980e-4
 3.7665  2.9980e-4
 3.7675  2.9980e-4
 3.7685  2.9980e-4
 3.7695  2.9980e-4
 3.7705  2.9980e-4
 3.7715  2.9980e-4
 3.7725  2.9980e-4
 3.7735  2.9980e-4
 3.7745  2.9980e-4
 3.7755  2.9980e-4
 3.7765  2.9980e-4
 3.7775  2.9980e-4
 3.7785  2.9980e-4
 3.7795  2.9980e-4
 3.7805  2.9980e-4
 3.7815  2.9980e-4
 3.7825  2.9980e-4
 3.7835  2.9980e-4
 3.7845  2.9980e-4
 3.7855  2.9980e-4
 3.7865  2.9980e-4
 3.7875  2.9980e-4
 3.7885  2.9980e-4
 3.7895  2.9980e-4
 3.7905  2.9980e-4
 3.7915  2.9980e-4
 3.7925  2.9980e-4
 3.7935  2.9980e-4
 3.7945  2.9980e-4
 3.7955  2.9980e-4
 3.7965  2.9980e-4
 3.7975  2.9980e-4
 3.7985  2.9980e-4
 3.7995  2.9980e-4
 3.8005  2.9980e-4
 3.8015  2.9980e-4
 3.8025  2.9980e-4
 3.8035  2.9980e-4
 3.8045  2.9980e-4
 3.8055  2.9980e-4
 3.8065  2.9980e-4
 3.8075  2.9980e-4
 3.8085  2.9980e-4
 3.8095  2.9980e-4
 3.8105  2.9980e-4
 3.8115  2.9980e-4
 3.8125  2.9980e-4
 3.8135  2.9980e-4
 3.8145  2.9980e-4
 3.8155  2.9980e-4
 3.8165  2.9980e-4
 3.8175  2.9980e-4
 3.8185  2.9980e-4
 3.8195  2.9980e-4
 3.8205  2.9980e-4
 3.8215  2.9980e-4
 3.8225  2.9980e-4
 3.8235  2.9980e-4
 3.8245  2.9980e-4
 3.8255  2.9980e-4
 3.8265  2.9980e-4
 3.8275  2.9980e-4
 3.8285  2.9980e-4
 3.8295  2.9980e-4
 3.8305  2.9980e-4
 3.8315  2.9980e-4
 3.8325  2.9980e-4
 3.8335  2.9980e-4
 3.8345  2.9980e-4
 3.8355  2.9980e-4
 3.8365  2.9980e-4
 3.8375  2.9980e-4
 3.8385  2.9980e-4
 3.8395  2.9980e-4
 3.8405  2.9980e-4
 3.8415  2.9980e-4
 3.8425  2.9980e-4
 3.8435  2.9980e-4
 3.8445  2.9980e-4
 3.8455  2.9980e-4
 3.8465  2.9980e-4
 3.8475  2.9980e-4
 3.8485  2.9980e-4
 3.8495  2.9980e-4
 3.8505  2.9980e-4
 3.8515  2.9980e-4
 3.8525  2.9980e-4
 3.8535  2.9980e-4
 3.8545  2.9980e-4
 3.8555  2.9980e-4
 3.8565  2.9980e-4
 3.8575  2.9980e-4
 3.8585  2.9980e-4
 3.8595  2.9980e-4
 3.8605  2.9980e-4
 3.8615  2.9980e-4
 3.8625  2.9980e-4
 3.8635  2.9980e-4
 3.8645  2.9980e-4
 3.8655  2.9980e-4
 3.8665  2.9980e-4
 3.8675  2.9980e-4
 3.8685  2.9980e-4
 3.8695  2.9980e-4
 3.8705  2.9980e-4
 3.8715  2.9980e-4
 3.8725  2.9980e-4
 3.8735  2.9980e-4
 3.8745  2.9980e-4
 3.8755  2.9980e-4
 3.8765  2.9980e-4
 3.8775  2.9980e-4
 3.8785  2.9980e-4
 3.8795  2.9980e-4
 3.8805  2.9980e-4
 3.8815  2.9980e-4
 3.8825  2.9980e-4
 3.8835  2.9980e-4
 3.8845  2.9980e-4
 3.8855  2.9980e-4
 3.8865  2.9980e-4
 3.8875  2.9980e-4
 3.8885  2.9980e-4
 3.8895  2.9980e-4
 3.8905  2.9980e-4
 3.8915  2.9980e-4
 3.8925  2.9980e-4
 3.8935  2.9980e-4
 3.8945  2.9980e-4
 3.8955  2.9980e-4
 3.8965  2.9980e-4
 3.8975  2.9980e-4
 3.8985  2.9980e-4
 3.8995  2.9980e-4
 3.9005  2.9980e-4
 3.9015  2.9980e-4
 3.9025  2.9980e-4
 3.9035  2.9980e-4
 3.9045  2.9980e-4
 3.9055  2.9980e-4
 3.9065  2.9980e-4
 3.9075  2.9980e-4
 3.9085  2.9980e-4
 3.9095  2.9980e-4
 3.9105  2.9980e-4
 3.9115  2.9980e-4
 3.9125  2.9980e-4
 3.9135  2.9980e-4
 3.9145  2.9980e-4
 3.9155  2.9980e-4
 3.9165  2.9980e-4
 3.9175  2.9980e-4
 3.9185  2.9980e-4
 3.9195  2.9980e-4
 3.9205  2.9980e-4
 3.9215  2.9980e-4
 3.9225  2.9980e-4
 3.9235  2.9980e-4
 3.9245  2.9980e-4
 3.9255  2.9980e-4
 3.9265  2.9980e-4
 3.9275  2.9980e-4
 3.9285  2.9980e-4
 3.9295  2.9980e-4
 3.9305  2.9980e-4
 3.9315  2.9980e-4
 3.9325  2.9980e-4
 3.9335  2.9980e-4
 3.9345  2.9980e-4
 3.9355  2.9980e-4
 3.9365  2.9980e-4
 3.9375  2.9980e-4
 3.9385  2.9980e-4
 3.9395  2.9980e-4
 3.9405  2.9980e-4
 3.9415  2.9980e-4
 3.9425  2.9980e-4
 3.9435  2.9980e-4
 3.9445  2.9980e-4
 3.9455  2.9980e-4
 3.9465  2.9980e-4
 3.9475  2.9980e-4
 3.9485  2.9980e-4
 3.9495  2.9980e-4
 3.9505  2.9980e-4
 3.9515  2.9980e-4
 3.9525  2.9980e-4
 3.9535  2.9980e-4
 3.9545  2.9980e-4
 3.9555  2.9980e-4
 3.9565  2.9980e-4
 3.9575  2.9980e-4
 3.9585  2.9980e-4
 3.9595  2.9980e-4
 3.9605  2.9980e-4
 3.9615  2.9980e-4
 3.9625  2.9980e-4
 3.9635  2.9980e-4
 3.9645  2.9980e-4
 3.9655  2.9980e-4
 3.9665  2.9980e-4
 3.9675  2.9980e-4
 3.9685  2.9980e-4
 3.9695  2.9980e-4
 3.9705  2.9980e-4
 3.9715  2.9980e-4
 3.9725  2.9980e-4
 3.9735  2.9980e-4
 3.9745  2.9980e-4
 3.9755  2.9980e-4
 3.9765  2.9980e-4
 3.9775  2.9980e-4
 3.9785  2.9980e-4
 3.9795  2.9980e-4
 3.9805  2.9980e-4
 3.9815  2.9980e-4
 3.9825  2.9980e-4
 3.9835  2.9980e-4
 3.9845  2.9980e-4
 3.9855  2.9980e-4
 3.9865  2.9980e-4
 3.9875  2.9980e-4
 3.9885  2.9980e-4
 3.9895  2.9980e-4
 3.9905  2.9980e-4
 3.9915  2.9980e-4
 3.9925  2.9980e-4
 3.9935  2.9980e-4
 3.9945  2.9980e-4
 3.9955  2.9980e-4
 3.9965  2.9980e-4
 3.9975  2.9980e-4
 3.9985  2.9980e-4
 3.9995  2.9980e-4
 4.0005  2.9980e-4
 4.0015  2.9980e-4
 4.0025  2.9980e-4
 4.0035  2.9980e-4
 4.0045  2.9980e-4
 4.0055  2.9980e-4
 4.0065  2.9980e-4
 4.0075  2.9980e-4
 4.0085  2.9980e-4
 4.0095  2.9980e-4
 4.0105  2.9980e-4
 4.0115  2.9980e-4
 4.0125  2.9980e-4
 4.0135  2.9980e-4
 4.0145  2.9980e-4
 4.0155  2.9980e-4
 4.0165  2.9980e-4
 4.0175  2.9980e-4
 4.0185  2.9980e-4
 4.0195  2.9980e-4
 4.0205  2.9980e-4
 4.0215  2.9980e-4
 4.0225  2.9980e-4
 4.0235  2.9980e-4
 4.0245  2.9980e-4
 4.0255  2.9980e-4
 4.0265  2.9980e-4
 4.0275  2.9980e-4
 4.0285  2.9980e-4
 4.0295  2.9980e-4
 4.0305  2.9980e-4
 4.0315  2.9980e-4
 4.0325  2.9980e-4
 4.0335  2.9980e-4
 4.0345  2.9980e-4
 4.0355  2.9980e-4
 4.0365  2.9980e-4
 4.0375  2.9980e-4
 4.0385  2.9980e-4
 4.0395  2.9980e-4
 4.0405  2.9980e-4
 4.0415  2.9980e-4
 4.0425  2.9980e-4
 4.0435  2.9980e-4
 4.0445  2.9980e-4
 4.0455  2.9980e-4
 4.0465  2.9980e-4
 4.0475  2.9980e-4
 4.0485  2.9980e-4
 4.0495  2.9980e-4
 4.0505  2.9980e-4
 4.0515  2.9980e-4
 4.0525  2.9980e-4
 4.0535  2.9980e-4
 4.0545  2.9980e-4
 4.0555  2.9980e-4
 4.0565  2.9980e-4
 4.0575  2.9980e-4
 4.0585  2.9980e-4
 4.0595  2.9980e-4
 4.0605  2.9980e-4
 4.0615  2.9980e-4
 4.0625  2.9980e-4
 4.0635  2.9980e-4
 4.0645  2.9980e-4
 4.0655  2.9980e-4
 4.0665  2.9980e-4
 4.0675  2.9980e-4
 4.0685  2.9980e-4
 4.0695  2.9980e-4
 4.0705  2.9980e-4
 4.0715  2.9980e-4
 4.0725  2.9980e-4
 4.0735  2.9980e-4
 4.0745  2.9980e-4
 4.0755  2.9980e-4
 4.0765  2.9980e-4
 4.0775  2.9980e-4
 4.0785  2.9980e-4
 4.0795  2.9980e-4
 4.0805  2.9980e-4
 4.0815  2.9980e-4
 4.0825  2.9980e-4
 4.0835  2.9980e-4
 4.0845  2.9980e-4
 4.0855  2.9980e-4
 4.0865  2.9980e-4
 4.0875  2.9980e-4
 4.0885  2.9980e-4
 4.0895  2.9980e-4
 4.0905  2.9980e-4
 4.0915  2.9980e-4
 4.0925  2.9980e-4
 4.0935  2.9980e-4
 4.0945  2.9980e-4
 4.0955  2.9980e-4
 4.0965  2.9980e-4
 4.0975  2.9980e-4
 4.0985  2.9980e-4
 4.0995  2.9980e-4
 4.1005  2.9980e-4
 4.1015  2.9980e-4
 4.1025  2.9980e-4
 4.1035  2.9980e-4
 4.1045  2.9980e-4
 4.1055  2.9980e-4
 4.1065  2.9980e-4
 4.1075  2.9980e-4
 4.1085  2.9980e-4
 4.1095  2.9980e-4
 4.1105  2.9980e-4
 4.1115  2.9980e-4
 4.1125  2.9980e-4
 4.1135  2.9980e-4
 4.1145  2.9980e-4
 4.1155  2.9980e-4
 4.1165  2.9980e-4
 4.1175  2.9980e-4
 4.1185  2.9980e-4
 4.1195  2.9980e-4
 4.1205  2.9980e-4
 4.1215  2.9980e-4
 4.1225  2.9980e-4
 4.1235  2.9980e-4
 4.1245  2.9980e-4
 4.1255  2.9980e-4
 4.1265  2.9980e-4
 4.1275  2.9980e-4
 4.1285  2.9980e-4
 4.1295  2.9980e-4
 4.1305  2.9980e-4
 4.1315  2.9980e-4
 4.1325  2.9980e-4
 4.1335  2.9980e-4
 4.1345  2.9980e-4
 4.1355  2.9980e-4
 4.1365  2.9980e-4
 4.1375  2.9980e-4
 4.1385  2.9980e-4
 4.1395  2.9980e-4
 4.1405  2.9980e-4
 4.1415  2.9980e-4
 4.1425  2.9980e-4
 4.1435  2.9980e-4
 4.1445  2.9980e-4
 4.1455  2.9980e-4
 4.1465  2.9980e-4
 4.1475  2.9980e-4
 4.1485  2.9980e-4
 4.1495  2.9980e-4
 4.1505  2.9980e-4
 4.1515  2.9980e-4
 4.1525  2.9980e-4
 4.1535  2.9980e-4
 4.1545  2.9980e-4
 4.1555  2.9980e-4
 4.1565  2.9980e-4
 4.1575  2.9980e-4
 4.1585  2.9980e-4
 4.1595  2.9980e-4
 4.1605  2.9980e-4
 4.1615  2.9980e-4
 4.1625  2.9980e-4
 4.1635  2.9980e-4
 4.1645  2.9980e-4
 4.1655  2.9980e-4
 4.1665  2.9980e-4
 4.1675  2.9980e-4
 4.1685  2.9980e-4
 4.1695  2.9980e-4
 4.1705  2.9980e-4
 4.1715  2.9980e-4
 4.1725  2.9980e-4
 4.1735  2.9980e-4
 4.1745  2.9980e-4
 4.1755  2.9980e-4
 4.1765  2.9980e-4
 4.1775  2.9980e-4
 4.1785  2.9980e-4
 4.1795  2.9980e-4
 4.1805  2.9980e-4
 4.1815  2.9980e-4
 4.1825  2.9980e-4
 4.1835  2.9980e-4
 4.1845  2.9980e-4
 4.1855  2.9980e-4
 4.1865  2.9980e-4
 4.1875  2.9980e-4
 4.1885  2.9980e-4
 4.1895  2.9980e-4
 4.1905  2.9980e-4
 4.1915  2.9980e-4
 4.1925  2.9980e-4
 4.1935  2.9980e-4
 4.1945  2.9980e-4
 4.1955  2.9980e-4
 4.1965  2.9980e-4
 4.1975  2.9980e-4
 4.1985  2.9980e-4
 4.1995  2.9980e-4
 4.2005  2.9980e-4
 4.2015  2.9980e-4
 4.2025  2.9980e-4
 4.2035  2.9980e-4
 4.2045  2.9980e-4
 4.2055  2.9980e-4
 4.2065  2.9980e-4
 4.2075  2.9980e-4
 4.2085  2.9980e-4
 4.2095  2.9980e-4
 4.2105  2.9980e-4
 4.2115  2.9980e-4
 4.2125  2.9980e-4
 4.2135  2.9980e-4
 4.2145  2.9980e-4
 4.2155  2.9980e-4
 4.2165  2.9980e-4
 4.2175  2.9980e-4
 4.2185  2.9980e-4
 4.2195  2.9980e-4
 4.2205  2.9980e-4
 4.2215  2.9980e-4
 4.2225  2.9980e-4
 4.2235  2.9980e-4
 4.2245  2.9980e-4
 4.2255  2.9980e-4
 4.2265  2.9980e-4
 4.2275  2.9980e-4
 4.2285  2.9980e-4
 4.2295  2.9980e-4
 4.2305  2.9980e-4
 4.2315  2.9980e-4
 4.2325  2.9980e-4
 4.2335  2.9980e-4
 4.2345  2.9980e-4
 4.2355  2.9980e-4
 4.2365  2.9980e-4
 4.2375  2.9980e-4
 4.2385  2.9980e-4
 4.2395  2.9980e-4
 4.2405  2.9980e-4
 4.2415  2.9980e-4
 4.2425  2.9980e-4
 4.2435  2.9980e-4
 4.2445  2.9980e-4
 4.2455  2.9980e-4
 4.2465  2.9980e-4
 4.2475  2.9980e-4
 4.2485  2.9980e-4
 4.2495  2.9980e-4
 4.2505  2.9980e-4
 4.2515  2.9980e-4
 4.2525  2.9980e-4
 4.2535  2.9980e-4
 4.2545  2.9980e-4
 4.2555  2.9980e-4
 4.2565  2.9980e-4
 4.2575  2.9980e-4
 4.2585  2.9980e-4
 4.2595  2.9980e-4
 4.2605  2.9980e-4
 4.2615  2.9980e-4
 4.2625  2.9980e-4
 4.2635  2.9980e-4
 4.2645  2.9980e-4
 4.2655  2.9980e-4
 4.2665  2.9980e-4
 4.2675  2.9980e-4
 4.2685  2.9980e-4
 4.2695  2.9980e-4
 4.2705  2.9980e-4
 4.2715  2.9980e-4
 4.2725  2.9980e-4
 4.2735  2.9980e-4
 4.2745  2.9980e-4
 4.2755  2.9980e-4
 4.2765  2.9980e-4
 4.2775  2.9980e-4
 4.2785  2.9980e-4
 4.2795  2.9980e-4
 4.2805  2.9980e-4
 4.2815  2.9980e-4
 4.2825  2.9980e-4
 4.2835  2.9980e-4
 4.2845  2.9980e-4
 4.2855  2.9980e-4
 4.2865  2.9980e-4
 4.2875  2.9980e-4
 4.2885  2.9980e-4
 4.2895  2.9980e-4
 4.2905  2.9980e-4
 4.2915  2.9980e-4
 4.2925  2.9980e-4
 4.2935  2.9980e-4
 4.2945  2.9980e-4
 4.2955  2.9980e-4
 4.2965  2.9980e-4
 4.2975  2.9980e-4
 4.2985  2.9980e-4
 4.2995  2.9980e-4
 4.3005  2.9980e-4
 4.3015  2.9980e-4
 4.3025  2.9980e-4
 4.3035  2.9980e-4
 4.3045  2.9980e-4
 4.3055  2.9980e-4
 4.3065  2.9980e-4
 4.3075  2.9980e-4
 4.3085  2.9980e-4
 4.3095  2.9980e-4
 4.3105  2.9980e-4
 4.3115  2.9980e-4
 4.3125  2.9980e-4
 4.3135  2.9980e-4
 4.3145  2.9980e-4
 4.3155  2.9980e-4
 4.3165  2.9980e-4
 4.3175  2.9980e-4
 4.3185  2.9980e-4
 4.3195  2.9980e-4
 4.3205  2.9980e-4
 4.3215  2.9980e-4
 4.3225  2.9980e-4
 4.3235  2.9980e-4
 4.3245  2.9980e-4
 4.3255  2.9980e-4
 4.3265  2.9980e-4
 4.3275  2.9980e-4
 4.3285  2.9980e-4
 4.3295  2.9980e-4
 4.3305  2.9980e-4
 4.3315  2.9980e-4
 4.3325  2.9980e-4
 4.3335  2.9980e-4
 4.3345  2.9980e-4
 4.3355  2.9980e-4
 4.3365  2.9980e-4
 4.3375  2.9980e-4
 4.3385  2.9980e-4
 4.3395  2.9980e-4
 4.3405  2.9980e-4
 4.3415  2.9980e-4
 4.3425  2.9980e-4
 4.3435  2.9980e-4
 4.3445  2.9980e-4
 4.3455  2.9980e-4
 4.3465  2.9980e-4
 4.3475  2.9980e-4
 4.3485  2.9980e-4
 4.3495  2.9980e-4
 4.3505  2.9980e-4
 4.3515  2.9980e-4
 4.3525  2.9980e-4
 4.3535  2.9980e-4
 4.3545  2.9980e-4
 4.3555  2.9980e-4
 4.3565  2.9980e-4
 4.3575  2.9980e-4
 4.3585  2.9980e-4
 4.3595  2.9980e-4
 4.3605  2.9980e-4
 4.3615  2.9980e-4
 4.3625  2.9980e-4
 4.3635  2.9980e-4
 4.3645  2.9980e-4
 4.3655  2.9980e-4
 4.3665  2.9980e-4
 4.3675  2.9980e-4
 4.3685  2.9980e-4
 4.3695  2.9980e-4
 4.3705  2.9980e-4
 4.3715  2.9980e-4
 4.3725  2.9980e-4
 4.3735  2.9980e-4
 4.3745  2.9980e-4
 4.3755  2.9980e-4
 4.3765  2.9980e-4
 4.3775  2.9980e-4
 4.3785  2.9980e-4
 4.3795  2.9980e-4
 4.3805  2.9980e-4
 4.3815  2.9980e-4
 4.3825  2.9980e-4
 4.3835  2.9980e-4
 4.3845  2.9980e-4
 4.3855  2.9980e-4
 4.3865  2.9980e-4
 4.3875  2.9980e-4
 4.3885  2.9980e-4
 4.3895  2.9980e-4
 4.3905  2.9980e-4
 4.3915  2.9980e-4
 4.3925  2.9980e-4
 4.3935  2.9980e-4
 4.3945  2.9980e-4
 4.3955  2.9980e-4
 4.3965  2.9980e-4
 4.3975  2.9980e-4
 4.3985  2.9980e-4
 4.3995  2.9980e-4
 4.4005  2.9980e-4
 4.4015  2.9980e-4
 4.4025  2.9980e-4
 4.4035  2.9980e-4
 4.4045  2.9980e-4
 4.4055  2.9980e-4
 4.4065  2.9980e-4
 4.4075  2.9980e-4
 4.4085  2.9980e-4
 4.4095  2.9980e-4
 4.4105  2.9980e-4
 4.4115  2.9980e-4
 4.4125  2.9980e-4
 4.4135  2.9980e-4
 4.4145  2.9980e-4
 4.4155  2.9980e-4
 4.4165  2.9980e-4
 4.4175  2.9980e-4
 4.4185  2.9980e-4
 4.4195  2.9980e-4
 4.4205  2.9980e-4
 4.4215  2.9980e-4
 4.4225  2.9980e-4
 4.4235  2.9980e-4
 4.4245  2.9980e-4
 4.4255  2.9980e-4
 4.4265  2.9980e-4
 4.4275  2.9980e-4
 4.4285  2.9980e-4
 4.4295  2.9980e-4
 4.4305  2.9980e-4
 4.4315  2.9980e-4
 4.4325  2.9980e-4
 4.4335  2.9980e-4
 4.4345  2.9980e-4
 4.4355  2.9980e-4
 4.4365  2.9980e-4
 4.4375  2.9980e-4
 4.4385  2.9980e-4
 4.4395  2.9980e-4
 4.4405  2.9980e-4
 4.4415  2.9980e-4
 4.4425  2.9980e-4
 4.4435  2.9980e-4
 4.4445  2.9980e-4
 4.4455  2.9980e-4
 4.4465  2.9980e-4
 4.4475  2.9980e-4
 4.4485  2.9980e-4
 4.4495  2.9980e-4
 4.4505  2.9980e-4
 4.4515  2.9980e-4
 4.4525  2.9980e-4
 4.4535  2.9980e-4
 4.4545  2.9980e-4
 4.4555  2.9980e-4
 4.4565  2.9980e-4
 4.4575  2.9980e-4
 4.4585  2.9980e-4
 4.4595  2.9980e-4
 4.4605  2.9980e-4
 4.4615  2.9980e-4
 4.4625  2.9980e-4
 4.4635  2.9980e-4
 4.4645  2.9980e-4
 4.4655  2.9980e-4
 4.4665  2.9980e-4
 4.4675  2.9980e-4
 4.4685  2.9980e-4
 4.4695  2.9980e-4
 4.4705  2.9980e-4
 4.4715  2.9980e-4
 4.4725  2.9980e-4
 4.4735  2.9980e-4
 4.4745  2.9980e-4
 4.4755  2.9980e-4
 4.4765  2.9980e-4
 4.4775  2.9980e-4
 4.4785  2.9980e-4
 4.4795  2.9980e-4
 4.4805  2.9980e-4
 4.4815  2.9980e-4
 4.4825  2.9980e-4
 4.4835  2.9980e-4
 4.4845  2.9980e-4
 4.4855  2.9980e-4
 4.4865  2.9980e-4
 4.4875  2.9980e-4
 4.4885  2.9980e-4
 4.4895  2.9980e-4
 4.4905  2.9980e-4
 4.4915  2.9980e-4
 4.4925  2.9980e-4
 4.4935  2.9980e-4
 4.4945  2.9980e-4
 4.4955  2.9980e-4
 4.4965  2.9980e-4
 4.4975  2.9980e-4
 4.4985  2.9980e-4
 4.4995  2.9980e-4
 4.5005  2.9980e-4
 4.5015  2.9980e-4
 4.5025  2.9980e-4
 4.5035  2.9980e-4
 4.5045  2.9980e-4
 4.5055  2.9980e-4
 4.5065  2.9980e-4
 4.5075  2.9980e-4
 4.5085  2.9980e-4
 4.5095  2.9980e-4
 4.5105  2.9980e-4
 4.5115  2.9980e-4
 4.5125  2.9980e-4
 4.5135  2.9980e-4
 4.5145  2.9980e-4
 4.5155  2.9980e-4
 4.5165  2.9980e-4
 4.5175  2.9980e-4
 4.5185  2.9980e-4
 4.5195  2.9980e-4
 4.5205  2.9980e-4
 4.5215  2.9980e-4
 4.5225  2.9980e-4
 4.5235  2.9980e-4
 4.5245  2.9980e-4
 4.5255  2.9980e-4
 4.5265  2.9980e-4
 4.5275  2.9980e-4
 4.5285  2.9980e-4
 4.5295  2.9980e-4
 4.5305  2.9980e-4
 4.5315  2.9980e-4
 4.5325  2.9980e-4
 4.5335  2.9980e-4
 4.5345  2.9980e-4
 4.5355  2.9980e-4
 4.5365  2.9980e-4
 4.5375  2.9980e-4
 4.5385  2.9980e-4
 4.5395  2.9980e-4
 4.5405  2.9980e-4
 4.5415  2.9980e-4
 4.5425  2.9980e-4
 4.5435  2.9980e-4
 4.5445  2.9980e-4
