# Energy	Flux
# keV		photon/(cm**2*s*keV*arcmin**2)
5.764999985694885254e-01	1.501003008278401667e-04
5.774999856948852539e-01	1.500943564646677639e-04
5.785000324249267578e-01	1.500826661451294859e-04
5.794999599456787109e-01	1.500681828487216785e-04
5.805000066757202148e-01	1.500511700314548485e-04
5.814999938011169434e-01	1.500316331523127926e-04
5.824999809265136719e-01	1.500100730713091034e-04
5.835000276565551758e-01	1.499866020062674105e-04
5.844999551773071289e-01	1.499626064373604914e-04
5.855000019073486328e-01	1.499384998348185949e-04
5.865000486373901367e-01	1.499141016417748187e-04
5.874999761581420898e-01	1.498898141551953563e-04
5.885000228881835938e-01	1.498668965476110718e-04
5.894999504089355469e-01	1.498467265708400070e-04
5.904999971389770508e-01	1.498292893826084300e-04
5.915000438690185547e-01	1.498145971344836639e-04
5.924999713897705078e-01	1.498033721728362798e-04
5.935000181198120117e-01	1.497954936329348328e-04
5.945000052452087402e-01	1.497902797112500258e-04
5.954999923706054688e-01	1.497871818105030888e-04
5.965000391006469727e-01	1.497841109942040091e-04
5.974999666213989258e-01	1.497794159709042369e-04
5.985000133514404297e-01	1.497728904177310859e-04
5.995000004768371582e-01	1.497646372465562075e-04
6.004999876022338867e-01	1.497541908366553057e-04
6.015000343322753906e-01	1.497402790574045030e-04
6.024999618530273438e-01	1.497232614889705213e-04
6.035000085830688477e-01	1.497028632990709401e-04
6.044999957084655762e-01	1.496776013219666094e-04
6.054999828338623047e-01	1.496461567111840923e-04
6.065000295639038086e-01	1.496087099550503369e-04
6.074999570846557617e-01	1.495659217028279340e-04
6.085000038146972656e-01	1.495167319849844897e-04
6.095000505447387695e-01	1.494611981143807060e-04
6.104999780654907227e-01	1.494001258017816703e-04
6.115000247955322266e-01	1.493355295672703852e-04
6.124999523162841797e-01	1.492697073028168714e-04
6.134999990463256836e-01	1.492049937585027640e-04
6.145000457763671875e-01	1.491421116164980023e-04
6.154999732971191406e-01	1.490810362382898394e-04
6.165000200271606445e-01	1.490235719176615035e-04
6.174999475479125977e-01	1.489713258167640517e-04
6.184999942779541016e-01	1.489248940902855448e-04
6.195000410079956055e-01	1.488847461509819900e-04
6.204999685287475586e-01	1.488512347896444883e-04
6.215000152587890625e-01	1.488238371272296182e-04
6.225000023841857910e-01	1.488018988222353093e-04
6.234999895095825195e-01	1.487840836576677654e-04
6.245000362396240234e-01	1.487687450717252327e-04
6.254999637603759766e-01	1.487560899172964243e-04
6.265000104904174805e-01	1.487461074990805213e-04
6.274999976158142090e-01	1.487381316700786061e-04
6.284999847412109375e-01	1.487307812455815944e-04
6.295000314712524414e-01	1.487222621514725440e-04
6.304999589920043945e-01	1.487127262618418528e-04
6.315000057220458984e-01	1.487020786429449262e-04
6.325000524520874023e-01	1.486899965732514379e-04
6.334999799728393555e-01	1.486756367438746632e-04
6.345000267028808594e-01	1.486574733291843697e-04
6.354999542236328125e-01	1.486364060781318185e-04
6.365000009536743164e-01	1.486144319081325333e-04
6.375000476837158203e-01	1.485939475427738225e-04
6.384999752044677734e-01	1.485764325432877085e-04
6.395000219345092773e-01	1.485608313922536536e-04
6.404999494552612305e-01	1.485461460041536969e-04
6.414999961853027344e-01	1.485308907333876180e-04
6.425000429153442383e-01	1.485142197456835989e-04
6.434999704360961914e-01	1.484973421883840038e-04
6.445000171661376953e-01	1.484828898204182141e-04
6.455000042915344238e-01	1.484728253300928943e-04
6.464999914169311523e-01	1.484681134932427601e-04
6.475000381469726562e-01	1.484707210901645960e-04
6.484999656677246094e-01	1.484821139657944219e-04
6.495000123977661133e-01	1.485017619899341428e-04
6.504999995231628418e-01	1.485290749353111576e-04
6.514999866485595703e-01	1.485649537998862493e-04
6.525000333786010742e-01	1.486083421116911872e-04
6.534999608993530273e-01	1.486566981850892999e-04
6.545000076293945312e-01	1.487084358402192481e-04
6.554999947547912598e-01	1.487615475870251427e-04
6.564999818801879883e-01	1.488159668285682726e-04
6.575000286102294922e-01	1.488731133162336708e-04
6.584999561309814453e-01	1.489335752611832173e-04
6.595000028610229492e-01	1.489957858413757156e-04
6.605000495910644531e-01	1.490569415785323237e-04
6.614999771118164062e-01	1.491152894802227089e-04
6.625000238418579102e-01	1.491701722084894490e-04
6.634999513626098633e-01	1.492197779940148555e-04
6.644999980926513672e-01	1.492629214975232477e-04
6.655000448226928711e-01	1.492993078237093204e-04
6.664999723434448242e-01	1.493270138761606256e-04
6.675000190734863281e-01	1.493439555624845230e-04
6.685000061988830566e-01	1.493504790032185983e-04
6.694999933242797852e-01	1.493486541578151227e-04
6.705000400543212891e-01	1.493405249372014578e-04
6.714999675750732422e-01	1.493283047676167736e-04
6.725000143051147461e-01	1.493145519582040237e-04
6.735000014305114746e-01	1.492993957845473423e-04
6.744999885559082031e-01	1.492814105942774053e-04
6.755000352859497070e-01	1.492593380105172556e-04
6.764999628067016602e-01	1.492327025554009915e-04
6.775000095367431641e-01	1.492016088739979158e-04
6.784999966621398926e-01	1.491669153128689571e-04
6.794999837875366211e-01	1.491311315735616356e-04
6.805000305175781250e-01	1.490962062951078785e-04
6.814999580383300781e-01	1.490623748580430881e-04
6.825000047683715820e-01	1.490298028237090002e-04
6.835000514984130859e-01	1.490002304746470066e-04
6.844999790191650391e-01	1.489756486756516616e-04
6.855000257492065430e-01	1.489561121615212561e-04
6.864999532699584961e-01	1.489391954643548305e-04
6.875000000000000000e-01	1.489214505184910224e-04
6.885000467300415039e-01	1.489009668114295401e-04
6.894999742507934570e-01	1.488771912391082940e-04
6.905000209808349609e-01	1.488497277494698961e-04
6.914999485015869141e-01	1.488188692750544418e-04
6.924999952316284180e-01	1.487840335763197070e-04
6.935000419616699219e-01	1.487438074696810259e-04
6.944999694824218750e-01	1.486967751670703174e-04
6.955000162124633789e-01	1.486435557357853861e-04
6.965000033378601074e-01	1.485860748970541383e-04
6.974999904632568359e-01	1.485250989749434128e-04
6.985000371932983398e-01	1.484595919870321040e-04
6.994999647140502930e-01	1.483883440880930907e-04
7.005000114440917969e-01	1.483109894546441891e-04
7.014999985694885254e-01	1.482267679292134373e-04
7.024999856948852539e-01	1.481364995718403225e-04
7.035000324249267578e-01	1.480437457606796831e-04
7.044999599456787109e-01	1.479527028491414318e-04
7.055000066757202148e-01	1.478675752545005682e-04
7.064999938011169434e-01	1.477883387045776382e-04
7.074999809265136719e-01	1.477121424514995010e-04
7.085000276565551758e-01	1.476385410043002083e-04
7.094999551773071289e-01	1.475698340894358483e-04
7.105000019073486328e-01	1.475097161661864534e-04
7.115000486373901367e-01	1.474594857878578692e-04
7.124999761581420898e-01	1.474188311756305370e-04
7.135000228881835938e-01	1.473883409083635561e-04
7.144999504089355469e-01	1.473678124431860236e-04
7.154999971389770508e-01	1.473568510878825054e-04
7.165000438690185547e-01	1.473562430106253927e-04
7.174999713897705078e-01	1.473666461479817571e-04
7.185000181198120117e-01	1.473871779978868193e-04
7.195000052452087402e-01	1.474159902696180668e-04
7.204999923706054688e-01	1.474519802296132397e-04
7.215000391006469727e-01	1.474927228686633007e-04
7.224999666213989258e-01	1.475346843746279054e-04
7.235000133514404297e-01	1.475776410616709241e-04
7.245000004768371582e-01	1.476241046426424056e-04
7.254999876022338867e-01	1.476765315245804667e-04
7.265000343322753906e-01	1.477349710485973582e-04
7.274999618530273438e-01	1.477981686536328991e-04
7.285000085830688477e-01	1.478643216228932679e-04
7.294999957084655762e-01	1.479305993500433926e-04
7.304999828338623047e-01	1.479953432946826337e-04
7.315000295639038086e-01	1.480580055240816374e-04
7.324999570846557617e-01	1.481167742417527713e-04
7.335000038146972656e-01	1.481700041915376192e-04
7.345000505447387695e-01	1.482167507680068775e-04
7.354999780654907227e-01	1.482559262919811837e-04
7.365000247955322266e-01	1.482877365177422331e-04
7.374999523162841797e-01	1.483122755571913217e-04
7.384999990463256836e-01	1.483291038463558536e-04
7.395000457763671875e-01	1.483371849860273231e-04
7.404999732971191406e-01	1.483369347413081166e-04
7.415000200271606445e-01	1.483304422822807162e-04
7.424999475479125977e-01	1.483192468756508366e-04
7.434999942779541016e-01	1.483043661782532823e-04
7.445000410079956055e-01	1.482858946844779595e-04
7.454999685287475586e-01	1.482647545247542018e-04
7.465000152587890625e-01	1.482423655110344247e-04
7.475000023841857910e-01	1.482186777050343803e-04
7.484999895095825195e-01	1.481942223835896902e-04
7.495000362396240234e-01	1.481706293467179546e-04
7.504999637603759766e-01	1.481490416777401782e-04
7.515000104904174805e-01	1.481310264291941419e-04
7.524999976158142090e-01	1.481171305556189331e-04
7.534999847412109375e-01	1.481063115553652007e-04
7.545000314712524414e-01	1.480976886772993257e-04
7.554999589920043945e-01	1.480896456206419476e-04
7.565000057220458984e-01	1.480815557450526729e-04
7.575000524520874023e-01	1.480746680974814910e-04
7.584999799728393555e-01	1.480706508372036398e-04
7.595000267028808594e-01	1.480707238293670601e-04
7.604999542236328125e-01	1.480743952820009167e-04
7.615000009536743164e-01	1.480802580317913599e-04
7.625000476837158203e-01	1.480877465017181951e-04
7.634999752044677734e-01	1.480982145166600953e-04
7.645000219345092773e-01	1.481140027626341954e-04
7.654999494552612305e-01	1.481367897671593235e-04
7.664999961853027344e-01	1.481673901990026318e-04
7.675000429153442383e-01	1.482060574323354821e-04
7.684999704360961914e-01	1.482524445050971754e-04
7.695000171661376953e-01	1.483060476629731634e-04
7.705000042915344238e-01	1.483656886172865313e-04
7.714999914169311523e-01	1.484303391801241050e-04
7.725000381469726562e-01	1.484997683034123888e-04
7.734999656677246094e-01	1.485727759110791479e-04
7.745000123977661133e-01	1.486469489816621861e-04
7.754999995231628418e-01	1.487194881330223216e-04
7.764999866485595703e-01	1.487880052544203924e-04
7.775000333786010742e-01	1.488495097952194910e-04
7.784999608993530273e-01	1.489023659223577003e-04
7.795000076293945312e-01	1.489458452004583321e-04
7.804999947547912598e-01	1.489775972610507906e-04
7.814999818801879883e-01	1.489962452108129528e-04
7.825000286102294922e-01	1.490008290907247207e-04
7.834999561309814453e-01	1.489906282634360891e-04
7.845000028610229492e-01	1.489654005756821159e-04
7.855000495910644531e-01	1.489257366349277807e-04
7.864999771118164062e-01	1.488735586588638756e-04
7.875000238418579102e-01	1.488113366767371574e-04
7.884999513626098633e-01	1.487405601301032857e-04
7.894999980926513672e-01	1.486628708939979567e-04
7.905000448226928711e-01	1.485794065596478741e-04
7.914999723434448242e-01	1.484910102915112668e-04
7.925000190734863281e-01	1.483999347730135111e-04
7.935000061988830566e-01	1.483085099867332266e-04
7.944999933242797852e-01	1.482184931681337003e-04
7.955000400543212891e-01	1.481299371510179656e-04
7.964999675750732422e-01	1.480425738423951274e-04
7.975000143051147461e-01	1.479569399152460348e-04
7.985000014305114746e-01	1.478747538483877533e-04
7.994999885559082031e-01	1.477984682757437667e-04
8.005000352859497070e-01	1.477297418614320482e-04
8.014999628067016602e-01	1.476690626838974999e-04
8.025000095367431641e-01	1.476167568660794577e-04
8.034999966621398926e-01	1.475727030660634867e-04
8.044999837875366211e-01	1.475364570509258926e-04
8.055000305175781250e-01	1.475089233768340038e-04
8.064999580383300781e-01	1.474916051623938033e-04
8.075000047683715820e-01	1.474851084610486970e-04
8.085000514984130859e-01	1.474887471997370417e-04
8.094999790191650391e-01	1.475015703261300416e-04
8.105000257492065430e-01	1.475222891928594125e-04
8.114999532699584961e-01	1.475490700827228753e-04
8.125000000000000000e-01	1.475807722067150416e-04
8.135000467300415039e-01	1.476148979942646007e-04
8.144999742507934570e-01	1.476479829391577387e-04
8.155000209808349609e-01	1.476768943618604905e-04
8.164999485015869141e-01	1.476990209968432851e-04
8.174999952316284180e-01	1.477129274748499165e-04
8.185000419616699219e-01	1.477178863186866112e-04
8.194999694824218750e-01	1.477126803367575635e-04
8.205000162124633789e-01	1.476974266762818904e-04
8.215000033378601074e-01	1.476742758912996157e-04
8.224999904632568359e-01	1.476448021627345636e-04
8.235000371932983398e-01	1.476094352631186952e-04
8.244999647140502930e-01	1.475680145112118332e-04
8.255000114440917969e-01	1.475198263518154610e-04
8.264999985694885254e-01	1.474656132181022988e-04
8.274999856948852539e-01	1.474081576011656474e-04
8.285000324249267578e-01	1.473485408392786620e-04
8.294999599456787109e-01	1.472870197317898116e-04
8.305000066757202148e-01	1.472242841371202706e-04
8.314999938011169434e-01	1.471604122429413558e-04
8.324999809265136719e-01	1.470976029035073694e-04
8.335000276565551758e-01	1.470362158356833032e-04
8.344999551773071289e-01	1.469759049336615692e-04
8.355000019073486328e-01	1.469189705987074767e-04
8.365000486373901367e-01	1.468656798953557922e-04
8.374999761581420898e-01	1.468154188501972113e-04
8.385000228881835938e-01	1.467685946064205260e-04
8.394999504089355469e-01	1.467254724923677703e-04
8.404999971389770508e-01	1.466858038565171539e-04
8.415000438690185547e-01	1.466497236561120285e-04
8.424999713897705078e-01	1.466174679626097526e-04
8.435000181198120117e-01	1.465880910679298761e-04
8.445000052452087402e-01	1.465627747016245844e-04
8.454999923706054688e-01	1.465437580210672303e-04
8.465000391006469727e-01	1.465314635908804568e-04
8.474999666213989258e-01	1.465257173209419275e-04
8.485000133514404297e-01	1.465255759830178428e-04
8.495000004768371582e-01	1.465301656617329969e-04
8.504999876022338867e-01	1.465390284715944406e-04
8.515000343322753906e-01	1.465521998696680324e-04
8.524999618530273438e-01	1.465698401157686042e-04
8.535000085830688477e-01	1.465924069739386480e-04
8.544999957084655762e-01	1.466202805126056048e-04
8.554999828338623047e-01	1.466527583061060771e-04
8.565000295639038086e-01	1.466876459630665113e-04
8.574999570846557617e-01	1.467227286100139928e-04
8.585000038146972656e-01	1.467555605008338837e-04
8.595000505447387695e-01	1.467833634045496104e-04
8.604999780654907227e-01	1.468051030745967786e-04
8.615000247955322266e-01	1.468210499644434400e-04
8.624999523162841797e-01	1.468308824905615857e-04
8.634999990463256836e-01	1.468345857712381936e-04
8.645000457763671875e-01	1.468323817697195764e-04
8.654999732971191406e-01	1.468244454275237116e-04
8.665000200271606445e-01	1.468118306185281149e-04
8.674999475479125977e-01	1.467950166520013853e-04
8.684999942779541016e-01	1.467744264002242261e-04
8.695000410079956055e-01	1.467513308196747733e-04
8.704999685287475586e-01	1.467256560692754873e-04
8.715000152587890625e-01	1.466970535710290368e-04
8.725000023841857910e-01	1.466654837625780438e-04
8.734999895095825195e-01	1.466301127792354647e-04
8.745000362396240234e-01	1.465899389055794796e-04
8.754999637603759766e-01	1.465452802956272174e-04
8.765000104904174805e-01	1.464962279412843657e-04
8.774999976158142090e-01	1.464418907531995291e-04
8.784999847412109375e-01	1.463822670398167683e-04
8.795000314712524414e-01	1.463170705006112645e-04
8.804999589920043945e-01	1.462463655651582181e-04
8.815000057220458984e-01	1.461716878418190186e-04
8.825000524520874023e-01	1.460927781661527003e-04
8.834999799728393555e-01	1.460102852127187240e-04
8.845000267028808594e-01	1.459269643443073417e-04
8.854999542236328125e-01	1.458428153642487245e-04
8.865000009536743164e-01	1.457584469138523164e-04
8.875000476837158203e-01	1.456746638473649250e-04
8.884999752044677734e-01	1.455927699509073909e-04
8.895000219345092773e-01	1.455158090288654986e-04
8.904999494552612305e-01	1.454453978273590961e-04
8.914999961853027344e-01	1.453829096164051455e-04
8.925000429153442383e-01	1.453287691400295136e-04
8.934999704360961914e-01	1.452833220621584207e-04
8.945000171661376953e-01	1.452463914431127311e-04
8.955000042915344238e-01	1.452160188821756219e-04
8.964999914169311523e-01	1.451914217249002266e-04
8.975000381469726562e-01	1.451742320081397266e-04
8.984999656677246094e-01	1.451650187130781758e-04
8.995000123977661133e-01	1.451629809029748701e-04
